llm_row_number,article_id_schema,sentence_id_schema,stable_sentence_id,stable_article_id,party_mentioned
14415,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_3598e78f0ee95092077412d8b9eae6249c1662c3120d594950ae6c542aa604b5,art_v1_c83d1cc2aea285299d5fb7ccae8df8cbef2b69d592738667799aaf4ab930a1f8,republican
14416,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_9fe95c5f01ee46eef09432858995b791f73e00b91e186f5478f0fcc18087c01f,art_v1_c83d1cc2aea285299d5fb7ccae8df8cbef2b69d592738667799aaf4ab930a1f8,republican
14417,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_6c2ea87ea5f98afe123cf40ef32f9031fe4b124efd4e4fa365e324fbc7e519ea,art_v1_c83d1cc2aea285299d5fb7ccae8df8cbef2b69d592738667799aaf4ab930a1f8,republican
14418,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_83725b35cc2a15afdf3b8e0eae3019cd36035112ecc842263a142b5adef4820d,art_v1_c83d1cc2aea285299d5fb7ccae8df8cbef2b69d592738667799aaf4ab930a1f8,democrat
14419,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_6094d131712de2fe5dddb1168978a1852c85eecfbaa39ca5cb5496fb50fd7d41,art_v1_c83d1cc2aea285299d5fb7ccae8df8cbef2b69d592738667799aaf4ab930a1f8,democrat
14420,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_9d37e386f1f576a998443b82be16dbeaff2168ce48f573a7427c32ff63288c68,art_v1_c83d1cc2aea285299d5fb7ccae8df8cbef2b69d592738667799aaf4ab930a1f8,democrat
14421,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_07e11743ef989b0373a8ec03bcee10c9c8f576244d0bfa1f71ee00f55fce7eec,art_v1_c83d1cc2aea285299d5fb7ccae8df8cbef2b69d592738667799aaf4ab930a1f8,democrat
14422,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_e2315bbe5527e9beaa3c997bfd8150fd4034a30ac0238d6907023ec2bfe62782,art_v1_9352fc15e3ffc84f0573d05161fb2bef59f65d41cda723621803e614bc8137bc,republican
14423,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_973c8b4fc583f920a41b51a4e251769805d9b58f4091ff320adc779e4ed8dbec,art_v1_9352fc15e3ffc84f0573d05161fb2bef59f65d41cda723621803e614bc8137bc,republican
14424,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_b9ea88a4526219ec0377148c66da7505286841cb77a2ed98a8be42e05042ae11,art_v1_9352fc15e3ffc84f0573d05161fb2bef59f65d41cda723621803e614bc8137bc,democrat
14425,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_78810551c9c272b2c60a189c38710966165114e739c9a4bbb8f0f320aa168cab,art_v1_9352fc15e3ffc84f0573d05161fb2bef59f65d41cda723621803e614bc8137bc,democrat
14426,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_b42c9bf3a812077827d9d0d77a8aab46d1db15ea070c997ff3097c9a17b59014,art_v1_a9d492a4f7385e81ed8e10339393ab1602956b65dcadad4e0aded1f8975f9499,republican
14427,title_primary_body_v1,article_cleaned_sentence_v1,sent_v1_4fdd2578112b316685764f23b66edac3b5b901e246d96c317b4c9ff79f6ca7d8,art_v1_a9d492a4f7385e81ed8e10339393ab1602956b65dcadad4e0aded1f8975f9499,republican
